gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5153065802	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/250578207	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		ES		Cataluña	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.404896	3.158115	31.0						2024-11-05T09:17	5	11	2024	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	250578207		manelor	2024-11-05T17:01:51	CC_BY_NC_4_0	manelor	manelor			2025-10-27T22:31:58.353Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5153054760	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/244934777	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		ES		Cataluña	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.405114	3.15775	31.0						2024-09-30T10:11	30	9	2024	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	244934777		manelor	2024-09-30T17:41:20	CC_BY_NC_4_0	manelor	manelor			2025-10-27T22:30:38.586Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5153047173	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/272802917	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		GI			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.152778	-5.351453	12.0						2025-04-24T14:28:20	24	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	272802917		Helder Santiago	2025-04-24T22:38:12	CC_BY_NC_4_0	Helder Santiago	Helder Santiago			2025-10-27T23:48:33.247Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5152987484	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/233502391	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		ES		Andalucía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.205903	-5.325508	13.0						2024-08-03T16:59:08	3	8	2024	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	233502391		Helder Santiago	2024-08-03T15:38:37	CC_BY_NC_4_0	Helder Santiago	Helder Santiago			2025-10-27T23:50:34.205Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5141604223	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/347481568	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		ES	Cádiz - Campus UCA Puerto Real y Algaida	Cádiz	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	36.531216	-6.215309	19.0						2025-04-22	22	4	2025	5824863	5824863	HUMAN_OBSERVATION							CC_BY_NC_4_0	Stichting Observation International	User 805686			2025-10-29T01:09:48.798Z		
5141126345	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/276464648	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.188677	5.385686	95.0						2025-04-27T16:10	27	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	276464648		Sylvain Le Bris	2025-04-29T06:22:45	CC_BY_NC_4_0	Sylvain Le Bris	Sylvain Le Bris			2025-10-27T23:48:54.666Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5141105982	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/276563318	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.188685	5.385241	41.0						2025-04-27T13:16	27	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	276563318		Frédéric ANDRE	2025-04-29T13:15:59	CC_BY_NC_4_0	Frédéric ANDRE	Frédéric ANDRE			2025-10-27T23:48:56.834Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5141017922	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275569916	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.213689	5.337353	6.0						2025-04-26T16:05	26	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275569916		Victor	2025-04-28T12:12:00	CC_BY_NC_4_0	Victor	Victor			2025-10-27T23:48:50.336Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140987321	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275687190	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		PT		Faro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.006142	-7.829653	3.0						2025-04-28T14:59:23	28	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275687190		amykmorales	2025-04-28T14:24:11	CC_BY_NC_4_0	amykmorales	amykmorales			2025-10-28T00:47:27.436Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140986873	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/276563317	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.188685	5.385241	41.0						2025-04-27T12:45	27	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	276563317		Frédéric ANDRE	2025-04-29T13:15:59	CC_BY_NC_4_0	Frédéric ANDRE	Frédéric ANDRE			2025-10-27T23:48:56.968Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140960710	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/276477034	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.228742	5.348033	76.0						2025-04-28T23:16	28	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	276477034		Sylvain Le Bris	2025-04-29T07:16:49	CC_BY_NC_4_0	Sylvain Le Bris	Sylvain Le Bris			2025-10-27T22:37:32.950Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140939923	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275593534	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.213661	5.337261	8.0						2025-04-28T10:48	28	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275593534		Victor	2025-04-28T12:46:21	CC_BY_NC_4_0	Victor	Victor			2025-10-27T23:48:52.402Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140891903	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/274965621	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.228742	5.348033	76.0						2025-04-25T22:00	25	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	274965621		Sylvain Le Bris	2025-04-27T19:41:11	CC_BY_NC_4_0	Sylvain Le Bris	Sylvain Le Bris			2025-10-27T22:37:20.814Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140878235	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275073982	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.174521	5.397987	34.0						2025-04-26T10:42	26	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275073982		Sylvain Le Bris	2025-04-27T21:41:14	CC_BY_NC_4_0	Sylvain Le Bris	Sylvain Le Bris			2025-10-28T00:47:21.764Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140869791	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275897502	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.186309	5.391769	49.0						2025-04-27T11:20	27	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275897502		Frédéric ANDRE	2025-04-28T17:55:50	CC_BY_NC_4_0	Frédéric ANDRE	Frédéric ANDRE			2025-10-27T23:48:53.595Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140837137	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/276036859	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.283216	5.315824							2025-04-28T14:22:29	28	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	276036859		jobal	2025-04-28T20:28:38	CC_BY_NC_4_0	jobal	jobal			2025-10-27T23:48:51.997Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140833454	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275700133	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		PT		Faro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.003355	-7.838845	6.0						2025-04-28T15:34:52	28	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275700133		loanobre	2025-04-28T14:35:58	CC_BY_NC_4_0	loanobre	loanobre			2025-10-27T22:39:29.498Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140791887	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275574414	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.213617	5.337436	14.0						2025-04-26T16:22	26	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275574414		Victor	2025-04-28T12:19:44	CC_BY_NC_4_0	Victor	Victor			2025-10-28T00:00:07.231Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140774953	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275658423	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.188472	5.385133	64.0						2025-04-27T15:38	27	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275658423		sandrinelecomte13	2025-04-28T13:56:47	CC_BY_NC_4_0	sandrinelecomte13	sandrinelecomte13			2025-10-27T22:37:26.727Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140689108	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275016720	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.171415	5.393733	123.0						2025-04-26T11:09	26	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275016720		sebastien_lecomte	2025-04-27T20:37:10	CC_BY_NC_4_0	sebastien_lecomte	sebastien_lecomte			2025-10-27T23:48:50.231Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140626020	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/275021655	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.171498	5.393803	33.0						2025-04-26T11:09	26	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	275021655		sandrinelecomte13	2025-04-27T20:42:53	CC_BY_NC_4_0	sandrinelecomte13	sandrinelecomte13			2025-10-27T23:48:50.260Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140504866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/274130239	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.229023	5.348119	102.0						2025-04-25T21:05	25	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	274130239		etienne-barz	2025-04-26T20:47:22	CC_BY_NC_4_0	etienne-barz	etienne-barz			2025-10-28T00:47:14.991Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5139179937	911e531d-81d0-4101-8741-1a43453f2790	973603b1-93fa-40b1-ac45-b52bc09f27fa	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Dilophus marginatus (Okamura) Okamura, 1915	Dilophus marginatus	(Okamura) Okamura	AU	Victor Harbor, reef towards bluff flat, AU	South Australia	PRESENT		253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9	-35.577611	138.605251	126.0						1964-01-04	4	1	1964	7813249	5824863	PRESERVED_SPECIMEN	USF		USF-A11459				CC_BY_NC_4_0		C. J. Dawes			2025-10-31T18:09:27.463Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
5134740643	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/272172380	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		ES		Andalucía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.683497	-2.699275							2025-04-21T19:59	21	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	272172380		faluke	2025-04-22T11:10:46	CC_BY_NC_4_0	faluke	faluke			2025-10-27T23:48:31.869Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5134429967	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/272172392	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		ES		Andalucía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.683488	-2.699315							2025-04-21T20:03	21	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	272172392		faluke	2025-04-22T11:10:49	CC_BY_NC_4_0	faluke	faluke			2025-10-27T23:48:31.074Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5134427877	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/269095572	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.177661	5.372465	86.0						2025-04-06T09:49	6	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	269095572		Sylvain Le Bris	2025-04-07T09:14:10	CC_BY_NC_4_0	Sylvain Le Bris	Sylvain Le Bris			2025-10-28T00:46:12.409Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5134312236	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268931224	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		ES		Principado de Asturias	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.544385	-5.665429	598.0						2025-03-10T10:56	10	3	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	268931224		Ricardo López Alonso	2025-04-06T14:18:06	CC_BY_NC_4_0	Ricardo López Alonso	Ricardo López Alonso			2025-10-27T23:48:08.886Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5134142259	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/271297310	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		PT		Azores	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.402934	-28.165754	3843.0						2025-04-18T20:00Z	18	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	271297310		Valter Medeiros	2025-04-18T23:12:22	CC_BY_4_0	tunicatedreamz	tunicatedreamz			2025-10-27T23:58:40.754Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5133931522	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268195232	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.329221	5.100423	107.0						2025-04-01T10:47	1	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	268195232		sandrinelecomte13	2025-04-02T08:47:58	CC_BY_NC_4_0	sandrinelecomte13	sandrinelecomte13			2025-10-27T23:48:00.928Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5133754512	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/263605740	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		PT		Faro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.08306	-8.231322	5.0						2025-03-02T10:12:48Z	2	3	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	263605740		Elizabete Marchante	2025-03-04T17:18:22	CC_BY_4_0	Elizabete Marchante	Elizabete Marchante			2025-10-27T22:34:50.126Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5133746751	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268061682	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		PT		Faro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.006268	-7.950715	509.0						2025-04-01T14:20:56	1	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	268061682		Ana de Carvalho	2025-04-01T13:28:47	CC_BY_NC_4_0	Ana de Carvalho	Ana de Carvalho			2025-10-28T00:45:59.372Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5133724947	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266340441	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.186087	5.391424	61.0						2025-03-16T10:30	16	3	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	266340441		Sylvain Le Bris	2025-03-22T07:55:18	CC_BY_NC_4_0	Sylvain Le Bris	Sylvain Le Bris			2025-10-27T22:35:28.348Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5133706091	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/270685347	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Rugulopteryx	Rugulopteryx okamurae		SPECIES	Rugulopteryx okamurae (E.Y.Dawson) I.K.Hwang, W.J.Lee & H.S.Kim, 2009	Rugulopteryx okamurae		ES		Andalucía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.695234	-2.847171	165.0						2025-04-13T10:42:59	13	4	2025	5824863	5824863	HUMAN_OBSERVATION	iNaturalist	Observations	270685347		Juan Valentín	2025-04-15T19:33:07	CC_BY_NC_4_0	Juan Valentín	Juan Valentín			2025-10-27T23:58:32.719Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
